user_number,TP,TN,FP,FN
0,0,412,1,0
1,0,359,1,0
2,0,356,1,0
3,0,354,1,0
4,0,355,1,0
5,0,354,1,0
6,0,354,1,0
7,0,354,1,0
8,0,366,1,0
9,0,355,1,0
10,0,354,1,0
11,0,355,1,0
12,0,363,1,0
13,0,355,1,0
14,0,408,1,0
15,0,357,2,0
16,0,355,1,0
17,2,144,88,0
18,0,342,1,0
19,0,355,1,0
20,0,354,1,0
21,0,489,1,0
22,0,355,1,0
23,0,354,1,0
24,0,340,1,0
25,0,355,1,0
26,0,356,1,0
27,0,357,1,0
28,0,353,2,0
29,0,355,1,0
30,0,500,1,0
31,9,346,0,0
32,0,354,1,0
33,0,354,1,0
34,0,354,1,0
35,0,355,1,0
36,0,354,1,0
37,0,354,1,0
38,0,355,1,0
39,0,354,1,0
40,0,23,1,0
41,0,354,1,0
42,0,432,1,0
43,0,355,1,0
44,0,354,1,0
45,0,502,1,0
46,0,354,1,0
47,0,354,1,0
48,0,354,1,0
49,0,354,1,0
50,0,485,1,0
51,0,355,1,0
52,0,354,1,0
53,0,357,1,0
54,0,354,1,0
55,0,355,1,0
56,0,355,1,0
57,0,355,1,0
58,0,354,1,0
59,0,355,1,0
60,0,366,1,0
61,0,363,1,0
62,0,354,1,0
63,0,354,1,0
64,0,354,1,0
65,0,488,1,0
66,0,354,1,0
67,0,355,1,0
68,0,354,1,0
69,0,355,1,0
70,0,355,1,0
71,0,381,1,0
72,0,357,1,0
73,0,354,1,0
74,0,354,1,0
75,0,354,1,0
76,0,354,1,0
77,0,354,1,0
78,0,354,1,0
79,0,356,1,0
80,0,354,1,0
81,0,354,1,0
82,0,355,1,0
83,0,354,1,0
84,0,355,1,0
85,0,495,1,0
86,0,354,1,0
87,0,354,1,0
88,0,354,1,0
89,0,354,1,0
90,0,354,1,0
91,0,354,1,0
92,0,356,1,0
93,2,170,3,0
94,3,290,8,0
95,0,354,1,0
96,0,312,1,0
97,0,354,1,0
98,0,354,2,0
99,0,354,1,0
100,11,347,0,0
101,0,354,1,0
102,0,355,1,0
103,0,356,1,0
104,0,354,1,0
105,0,355,1,0
106,0,281,1,0
107,0,354,1,0
108,0,354,1,0
109,0,355,1,0
110,0,355,1,0
111,0,354,1,0
112,0,354,1,0
113,0,354,1,0
114,0,355,1,0
115,0,354,1,0
116,0,355,1,0
117,0,354,1,0
118,0,354,1,0
119,0,354,1,0
120,0,355,1,0
121,0,354,1,0
122,0,354,1,0
123,0,354,1,0
124,0,466,1,0
125,0,502,1,0
126,0,355,1,0
127,0,354,1,0
128,0,355,1,0
129,0,355,1,0
130,0,356,1,0
131,0,355,1,0
132,0,355,1,0
133,0,354,1,0
134,0,354,1,0
135,0,354,1,0
136,8,347,0,0
137,10,345,0,0
138,0,355,1,0
139,0,354,1,0
140,0,356,1,0
141,0,355,1,0
142,0,355,1,0
143,0,354,1,0
144,0,469,1,0
145,0,354,1,0
146,0,355,1,0
147,0,355,1,0
148,0,354,1,0
149,0,354,1,0
150,0,446,1,0
151,0,354,1,0
152,0,354,1,0
153,0,436,1,0
154,0,354,1,0
155,0,437,1,0
156,0,356,1,0
157,0,355,1,0
158,0,136,1,0
159,0,356,1,0
160,0,354,1,0
161,0,354,1,0
162,2,221,1,0
163,0,355,1,0
164,0,354,1,0
165,0,354,1,0
166,0,354,1,0
167,0,355,1,0
168,0,63,1,0
169,0,355,1,0
170,0,355,1,0
171,0,356,2,0
172,0,354,1,0
173,0,356,1,0
174,0,354,1,0
175,0,354,1,0
176,0,362,1,0
177,0,354,1,0
178,0,354,1,0
179,0,354,1,0
180,0,354,1,0
181,0,354,1,0
182,0,354,1,0
183,0,437,1,0
184,0,357,1,0
185,0,354,1,0
186,0,410,1,0
187,0,356,1,0
188,0,356,1,0
189,0,354,1,0
190,0,362,1,0
191,0,354,1,0
192,0,355,1,0
193,0,371,1,0
194,0,428,1,0
195,0,354,1,0
196,0,354,1,0
197,0,355,1,0
198,0,355,1,0
199,0,354,1,0
200,14,276,75,1
201,0,354,1,0
202,0,355,1,0
203,0,354,1,0
204,0,354,1,0
205,0,356,1,0
206,0,356,1,0
207,0,360,1,0
208,0,356,1,0
209,0,496,1,0
210,0,354,1,0
211,0,354,1,0
212,0,354,1,0
213,0,354,1,0
214,0,356,1,0
215,0,355,1,0
216,0,358,1,0
217,0,354,1,0
218,0,354,1,0
219,0,354,1,0
220,0,488,1,0
221,0,355,1,0
222,0,356,1,0
223,0,354,1,0
224,0,359,1,0
225,0,355,1,0
226,0,354,1,0
227,0,354,1,0
228,0,355,1,0
229,0,354,1,0
230,0,353,2,0
231,0,353,2,0
232,0,106,2,0
233,0,355,1,0
234,0,355,1,0
235,0,143,1,0
236,0,355,1,0
237,0,354,1,0
238,0,354,1,0
239,0,354,1,0
240,0,356,1,0
241,0,355,1,0
242,0,238,1,0
243,0,355,1,0
244,0,117,1,0
245,0,356,1,0
246,0,355,1,0
247,0,358,1,0
248,0,354,1,0
249,0,93,1,0
250,0,354,1,0
251,0,354,1,0
252,0,356,1,0
253,0,355,1,0
254,0,394,1,0
255,0,356,1,0
256,0,354,1,0
257,0,458,1,0
258,0,439,1,0
259,0,354,1,0
260,0,354,1,0
261,0,418,1,0
262,0,354,1,0
263,0,354,1,0
264,6,213,1,22
265,0,354,1,0
266,0,431,1,0
267,0,354,1,0
268,0,360,1,0
269,0,355,1,0
270,0,355,1,0
271,0,354,1,0
272,0,285,1,0
273,0,355,1,0
274,0,357,1,0
275,0,356,1,0
276,0,355,1,0
277,0,449,1,0
278,0,354,1,0
279,0,354,1,0
280,0,358,1,0
281,0,360,1,0
282,0,358,1,0
283,0,354,1,0
284,0,354,1,0
285,0,362,1,0
286,0,355,1,0
287,0,47,1,0
288,0,354,1,0
289,0,354,1,0
290,0,434,1,0
291,0,356,1,0
292,0,354,1,0
293,0,354,1,0
294,0,357,1,0
295,0,355,1,0
296,0,433,1,0
297,0,354,1,0
298,0,354,1,0
299,13,342,0,0
300,0,354,1,0
301,0,358,1,0
302,0,355,1,0
303,0,354,1,0
304,0,440,1,0
305,0,354,1,0
306,0,355,1,0
307,0,354,1,0
308,0,354,1,0
309,0,355,1,0
310,0,355,1,0
311,0,354,1,0
312,0,356,1,0
313,0,354,1,0
314,0,355,2,0
315,0,354,1,0
316,0,356,1,0
317,0,276,1,0
318,0,354,1,0
319,0,452,1,0
320,0,41,1,0
321,0,356,1,0
322,0,52,1,0
323,0,356,1,0
324,0,354,1,0
325,0,354,1,0
326,0,354,1,0
327,0,356,2,0
328,0,355,2,0
329,0,354,1,0
330,0,151,1,0
331,0,354,1,0
332,8,347,0,0
333,0,354,1,0
334,0,355,1,0
335,0,391,1,0
336,0,354,1,0
337,0,354,1,0
338,0,354,1,0
339,0,355,1,0
340,0,354,1,0
341,26,170,1,2
342,0,354,1,0
343,0,354,1,0
344,0,355,1,0
345,31,153,1,0
346,0,134,1,0
347,0,443,1,0
348,0,354,1,0
349,0,354,1,0
350,0,354,1,0
351,0,355,1,0
352,0,354,1,0
353,0,354,1,0
354,0,361,1,0
355,0,355,1,0
356,0,354,1,0
357,0,354,1,0
358,0,355,1,0
359,0,357,1,0
360,0,354,1,0
361,0,290,1,0
362,0,354,1,0
363,0,355,1,0
364,27,137,0,2
365,0,355,1,0
366,0,354,1,0
367,0,354,1,0
368,0,355,1,0
369,0,360,1,0
370,0,355,1,0
371,0,359,1,0
372,0,355,1,0
373,0,355,1,0
374,0,68,1,0
375,0,354,1,0
376,0,355,1,0
377,0,354,1,0
378,0,354,1,0
379,0,354,1,0
380,0,355,1,0
381,0,354,1,0
382,0,356,1,0
383,0,354,1,0
384,0,354,1,0
385,0,354,1,0
386,0,354,1,0
387,0,186,1,0
388,0,354,1,0
389,0,355,1,0
390,0,354,1,0
391,0,354,1,0
392,0,356,1,0
393,11,344,0,0
394,0,354,2,0
395,0,354,1,0
396,0,354,1,0
397,0,291,1,0
398,0,361,1,0
399,0,357,1,0
400,0,354,1,0
401,1,136,0,1
402,0,355,1,0
403,0,354,1,0
404,0,354,1,0
405,0,354,1,0
406,0,461,1,0
407,0,354,1,0
408,0,354,1,0
409,0,355,1,0
410,0,354,1,0
411,0,354,1,0
412,0,355,1,0
413,0,354,1,0
414,0,355,1,0
415,0,356,1,0
416,0,354,1,0
417,0,32,1,0
418,0,354,1,0
419,0,354,1,0
420,0,360,1,0
421,0,354,1,0
422,0,228,1,0
423,0,354,1,0
424,0,355,1,0
425,0,354,1,0
426,0,354,1,0
427,2,343,0,0
428,0,355,1,0
429,0,355,1,0
430,0,354,1,0
431,0,354,1,0
432,0,355,1,0
433,0,355,1,0
434,0,354,1,0
435,0,354,1,0
436,0,356,1,0
437,0,354,1,0
438,0,354,1,0
439,0,354,1,0
440,0,356,1,0
441,3,150,8,0
442,0,355,2,0
443,0,356,1,0
444,0,354,1,0
445,0,354,1,0
446,0,435,1,0
447,0,491,1,0
448,0,354,1,0
449,9,210,38,12
450,0,354,1,0
451,0,354,1,0
452,0,354,1,0
453,0,354,1,0
454,0,494,1,0
455,0,355,1,0
456,0,353,1,0
457,0,357,1,0
458,0,356,1,0
459,0,205,1,0
460,0,455,1,0
461,0,354,1,0
462,0,354,1,0
463,0,387,1,0
464,0,354,1,0
465,0,354,1,0
466,0,356,1,0
467,0,262,1,0
468,0,354,1,0
469,0,357,1,0
470,0,392,1,0
471,0,367,1,0
472,0,355,1,0
473,0,355,1,0
474,0,251,1,0
475,0,214,1,0
476,0,354,1,0
477,14,341,0,0
478,0,354,1,0
479,0,357,1,0
480,0,355,1,0
481,0,354,1,0
482,0,354,1,0
483,0,354,1,0
484,0,355,1,0
485,0,354,1,0
486,0,356,2,0
487,0,354,1,0
488,0,356,1,0
489,0,354,1,0
490,0,356,1,0
491,12,305,41,0
492,0,354,1,0
493,0,354,1,0
494,0,355,1,0
495,0,354,1,0
496,0,354,1,0
497,0,386,1,0
498,0,354,1,0
499,0,354,1,0
500,0,354,1,0
501,0,451,1,0
502,0,354,1,0
503,0,366,1,0
504,0,354,1,0
505,0,354,1,0
506,0,502,1,0
507,0,171,1,0
508,0,355,1,0
509,0,354,1,0
510,0,354,1,0
511,2,206,1,0
512,0,354,1,0
513,0,356,1,0
514,0,354,1,0
515,0,355,1,0
516,0,355,1,0
517,0,356,1,0
518,0,354,1,0
519,0,361,1,0
520,0,251,1,0
521,0,355,1,0
522,0,361,1,0
523,0,354,1,0
524,9,350,0,0
525,0,354,1,0
526,0,354,1,0
527,0,354,1,0
528,0,354,1,0
529,0,354,1,0
530,0,355,1,0
531,0,491,1,0
532,0,355,1,0
533,0,354,1,0
534,0,166,1,0
535,0,353,2,0
536,0,355,1,0
537,0,354,1,0
538,0,354,1,0
539,0,354,1,0
540,0,354,1,0
541,0,211,1,0
542,0,496,1,0
543,0,355,1,0
544,0,355,1,0
545,0,354,1,0
546,0,354,1,0
547,0,354,1,0
548,0,359,1,0
549,0,355,1,0
550,0,354,1,0
551,0,125,1,0
552,0,396,1,0
553,0,353,2,0
554,0,354,1,0
555,0,355,1,0
556,0,355,1,0
557,0,354,1,0
558,0,353,2,0
559,0,356,1,0
560,0,356,1,0
561,0,358,1,0
562,0,354,1,0
563,0,354,1,0
564,0,354,1,0
565,0,355,1,0
566,0,354,1,0
567,0,354,1,0
568,0,355,1,0
569,0,364,1,0
570,0,354,1,0
571,0,310,1,0
572,0,354,1,0
573,0,354,1,0
574,0,354,1,0
575,0,356,1,0
576,0,354,1,0
577,0,354,1,0
578,0,354,1,0
579,0,137,1,0
580,0,240,1,0
581,0,354,1,0
582,0,354,2,0
583,0,362,1,0
584,0,358,1,0
585,2,193,6,0
586,3,288,50,0
587,0,405,1,0
588,0,354,1,0
589,0,356,1,0
590,0,469,1,0
591,0,355,1,0
592,0,354,1,0
593,0,355,1,0
594,0,356,1,0
595,3,147,2,0
596,0,355,1,0
597,0,354,1,0
598,0,354,1,0
599,0,357,1,0
600,0,354,1,0
601,0,353,2,0
602,0,496,1,0
603,0,424,1,0
604,0,134,1,0
605,0,354,1,0
606,1,313,3,0
607,0,354,1,0
608,0,354,1,0
609,0,354,1,0
610,0,354,1,0
611,0,356,1,0
612,0,355,1,0
613,0,476,1,0
614,0,355,1,0
615,0,354,1,0
616,0,354,1,0
617,0,358,1,0
618,0,354,1,0
619,0,38,1,0
620,0,354,1,0
621,0,355,1,0
622,0,354,1,0
623,0,354,1,0
624,0,354,1,0
625,0,364,1,0
626,0,354,1,0
627,0,47,1,0
628,0,355,1,0
629,0,354,1,0
630,0,354,1,0
631,0,354,1,0
632,0,327,1,0
633,0,354,1,0
634,0,71,1,0
635,0,355,1,0
636,0,112,1,0
637,0,354,1,0
638,0,488,1,0
639,0,354,1,0
640,0,356,1,0
641,0,354,1,0
642,0,355,1,0
643,0,356,1,0
644,0,355,1,0
645,0,354,1,0
646,0,354,1,0
647,2,248,2,0
648,0,354,1,0
649,0,354,1,0
650,0,357,1,0
651,0,498,1,0
652,0,356,1,0
653,0,354,1,0
654,0,355,1,0
655,0,250,1,0
656,0,354,1,0
657,8,348,0,0
658,0,354,1,0
659,0,354,1,0
660,0,356,1,0
661,0,354,1,0
662,0,354,1,0
663,0,356,1,0
664,0,355,1,0
665,0,366,1,0
666,0,354,1,0
667,0,354,1,0
668,0,355,1,0
669,0,93,1,0
670,1,144,3,0
671,0,354,1,0
672,0,364,1,0
673,0,357,1,0
674,0,355,1,0
675,0,468,1,0
676,0,354,1,0
677,0,354,1,0
678,0,355,1,0
679,0,444,1,0
680,0,354,1,0
681,0,355,1,0
682,0,354,1,0
683,0,353,2,0
684,0,355,1,0
685,0,354,1,0
686,0,354,1,0
687,2,214,0,0
688,0,356,1,0
689,0,355,1,0
690,14,343,0,0
691,0,355,1,0
692,0,354,1,0
693,0,75,1,0
694,0,439,1,0
695,0,356,1,0
696,0,355,1,0
697,0,354,1,0
698,0,330,1,0
699,0,356,1,0
700,0,357,1,0
701,0,354,1,0
702,0,354,1,0
703,0,355,1,0
704,0,354,1,0
705,0,362,1,0
706,0,354,1,0
707,0,357,1,0
708,0,358,1,0
709,0,354,1,0
710,0,355,1,0
711,0,355,1,0
712,0,354,1,0
713,0,354,1,0
714,0,308,1,0
715,0,354,1,0
716,0,356,1,0
717,0,490,1,0
718,21,172,1,7
719,0,107,1,0
720,0,40,1,0
721,0,354,1,0
722,0,356,1,0
723,0,356,1,0
724,0,354,1,0
725,0,355,1,0
726,0,355,1,0
727,0,393,1,0
728,0,354,1,0
729,0,357,1,0
730,0,354,1,0
731,0,354,1,0
732,0,355,1,0
733,0,354,1,0
734,0,102,1,0
735,0,354,1,0
736,0,481,1,0
737,8,347,0,0
738,0,492,1,0
739,0,354,1,0
740,0,354,1,0
741,0,343,1,0
742,0,354,1,0
743,0,354,1,0
744,0,354,1,0
745,0,355,1,0
746,0,354,1,0
747,0,356,1,0
748,0,354,1,0
749,0,355,1,0
750,0,357,1,0
751,0,354,1,0
752,0,354,1,0
753,0,354,1,0
754,0,354,1,0
755,0,354,1,0
756,0,354,1,0
757,0,354,1,0
758,0,125,1,0
759,0,358,1,0
760,0,354,1,0
761,0,354,1,0
762,0,362,1,0
763,0,354,1,0
764,0,354,1,0
765,0,355,1,0
766,30,221,0,1
767,0,354,1,0
768,0,355,1,0
769,0,471,1,0
770,0,356,1,0
771,0,354,1,0
772,0,354,1,0
773,0,325,1,0
774,0,354,1,0
775,0,355,1,0
776,0,354,1,0
777,0,356,1,0
778,0,386,1,0
779,0,354,1,0
780,0,164,1,0
781,0,353,2,0
782,0,355,1,0
783,0,361,1,0
784,0,464,1,0
785,0,419,1,0
786,0,354,1,0
787,0,354,1,0
788,0,429,1,0
789,0,412,1,0
790,0,354,1,0
791,0,354,1,0
792,0,503,1,0
793,0,215,1,0
794,0,354,1,0
795,23,219,6,3
796,0,435,1,0
797,0,354,1,0
798,0,459,1,0
799,0,355,1,0
800,0,354,1,0
801,0,354,1,0
802,0,356,1,0
803,0,355,1,0
804,0,354,1,0
805,0,355,1,0
806,0,243,1,0
807,0,354,1,0
808,0,354,1,0
809,0,358,1,0
810,0,354,1,0
811,0,362,1,0
812,0,510,1,0
813,0,355,1,0
814,0,355,1,0
815,0,392,1,0
816,0,430,1,0
817,0,59,1,0
818,0,355,1,0
819,0,353,2,0
820,0,354,1,0
821,0,354,1,0
822,26,303,3,3
823,0,488,1,0
824,0,355,1,0
825,0,355,1,0
826,0,354,1,0
827,0,483,1,0
828,0,358,1,0
829,0,354,1,0
830,0,356,1,0
831,0,354,1,0
832,0,355,1,0
833,0,499,1,0
834,0,355,1,0
835,0,354,1,0
836,28,217,1,0
837,0,362,1,0
838,0,354,1,0
839,0,354,1,0
840,0,355,1,0
841,0,354,1,0
842,0,354,1,0
843,0,307,1,0
844,0,354,1,0
845,0,355,1,0
846,0,354,1,0
847,0,494,1,0
848,0,355,1,0
849,26,213,0,3
850,0,230,1,0
851,0,354,1,0
852,0,355,1,0
853,0,355,1,0
854,0,354,1,0
855,0,356,1,0
856,0,464,1,0
857,0,354,1,0
858,0,359,1,0
859,0,354,1,0
860,0,354,1,0
861,0,357,1,0
862,0,354,1,0
863,0,355,1,0
864,0,354,1,0
865,0,354,1,0
866,0,354,1,0
867,3,183,2,0
868,0,354,1,0
869,0,313,1,0
870,0,353,2,0
871,0,354,1,0
872,0,354,1,0
873,0,355,1,0
874,0,355,1,0
875,0,354,1,0
876,0,181,1,0
877,0,355,1,0
878,0,354,1,0
879,0,354,1,0
880,0,355,1,0
881,0,354,1,0
882,0,474,1,0
883,0,355,1,0
884,0,354,1,0
885,0,354,1,0
886,0,354,2,0
887,0,356,1,0
888,0,355,1,0
889,0,355,1,0
890,0,356,1,0
891,0,475,1,0
892,0,364,1,0
893,14,481,0,0
894,0,355,1,0
895,0,354,1,0
896,0,355,1,0
897,0,355,1,0
898,0,356,1,0
899,0,356,1,0
900,0,353,2,0
901,2,223,2,0
902,29,253,3,0
903,0,354,1,0
904,0,355,1,0
905,0,185,1,0
906,0,356,1,0
907,0,354,1,0
908,0,354,1,0
909,0,354,1,0
910,0,354,1,0
911,0,354,1,0
912,0,367,1,0
913,0,354,1,0
914,0,355,1,0
915,0,354,1,0
916,0,354,1,0
917,10,253,10,20
918,0,357,1,0
919,0,355,1,0
920,0,354,1,0
921,0,39,1,0
922,0,354,1,0
923,0,354,1,0
924,0,354,1,0
925,0,355,1,0
926,0,38,1,0
927,0,426,1,0
928,0,355,1,0
929,0,355,1,0
930,0,359,1,0
931,0,357,1,0
932,0,354,1,0
933,0,355,1,0
934,0,445,1,0
935,0,355,1,0
936,12,337,6,1
937,0,354,1,0
938,0,363,1,0
939,0,354,1,0
940,0,354,1,0
941,0,355,1,0
942,0,354,1,0
943,0,354,1,0
944,0,355,1,0
945,0,354,1,0
946,0,354,1,0
947,0,257,1,0
948,0,43,1,0
949,0,354,1,0
950,0,354,1,0
951,0,354,1,0
952,0,355,1,0
953,0,354,1,0
954,0,356,1,0
955,0,464,1,0
956,0,351,4,0
957,0,356,1,0
958,0,355,1,0
959,0,355,1,0
960,0,355,1,0
961,0,354,1,0
962,0,60,1,0
963,0,354,1,0
964,0,156,1,0
965,10,345,0,0
966,0,467,1,0
967,0,354,1,0
968,0,355,1,0
969,0,354,1,0
970,0,354,1,0
971,0,354,1,0
972,0,355,1,0
973,0,353,2,0
974,0,367,1,0
975,0,354,1,0
976,0,355,1,0
977,0,355,1,0
978,0,354,1,0
979,0,355,1,0
980,0,256,1,0
981,3,187,3,0
982,0,354,1,0
983,0,354,1,0
984,0,358,1,0
985,0,355,1,0
986,0,147,1,0
987,0,361,1,0
988,0,356,1,0
989,0,354,1,0
990,0,354,1,0
991,0,356,1,0
992,0,386,1,0
993,0,444,1,0
994,0,355,1,0
995,0,355,1,0
996,0,355,1,0
997,9,406,41,0
998,0,360,1,0
999,0,360,1,0
1000,0,361,1,0
1001,0,354,1,0
1002,0,356,1,0
1003,15,340,0,0
1004,0,410,1,0
1005,0,240,1,0
1006,0,355,1,0
1007,0,354,1,0
1008,0,356,1,0
1009,0,354,1,0
1010,0,355,1,0
1011,0,355,1,0
1012,0,355,1,0
1013,0,354,1,0
1014,0,357,1,0
1015,0,354,1,0
1016,0,328,1,0
1017,0,355,1,0
1018,0,101,1,0
1019,0,354,1,0
1020,0,354,2,0
1021,0,420,1,0
1022,0,355,1,0
1023,0,354,1,0
1024,0,355,1,0
1025,0,54,1,0
1026,0,354,1,0
1027,0,355,1,0
1028,0,355,1,0
1029,0,355,1,0
1030,0,381,1,0
1031,0,355,1,0
1032,0,354,1,0
1033,0,355,1,0
1034,4,293,3,0
1035,0,354,1,0
